basilica di Sant'Ambrogio,"Basilica di Sant'Ambrogio, Piazza Sant'Ambrogio, Duomo, Municipio 1, Milano, Lombardia, 20123, Italia",amenity,place_of_worship,0.8480439227967518,"Il Castello di Porta Giovia sorgeva a sud nello stesso luogo del Castrum Portae Jovis romano) e l'Ospedale Maggiore. Gli Sforza riuscirono inoltre ad attrarre a Milano personalità come Leonardo da Vinci, che riprogettò e migliorò l'idraulica dei navigli e dipinse l'Ultima Cena, e il Bramante, che lavorò alla chiesa di Santa Maria presso San Satiro, alla basilica di Sant'Ambrogio e alla chiesa di Santa Maria delle Grazie condizionando lo sviluppo del Rinascimento lombardo. Nel 1499 la Francia avanzò diritti di successione sul Ducato di Milano con Luigi XII, che invase il ducato scacciandone Ludovico il Moro."
basilica di Sant'Ambrogio,"Basilica di Sant'Ambrogio, Piazza Sant'Ambrogio, Duomo, Municipio 1, Milano, Lombardia, 20123, Italia",amenity,place_of_worship,0.8480439227967518," Altro monumento simbolo di Milano è il Castello Sforzesco, originariamente concepito come struttura esclusivamente militare, fu poi ridisegnato come elegante corte per i signori della città. Poco lontano si trovano la basilica di Sant'Ambrogio, considerata la seconda chiesa più importante della città, e il complesso ospitante la chiesa di Santa Maria delle Grazie con il Cenacolo leonardesco, dichiarato patrimonio dell'umanità dell'UNESCO.Altro sito di notevole interesse artistico è il Cimitero monumentale, che ospita le tombe dei cittadini milanesi più illustri; di più moderna realizzazione si possono trovare la stazione di Milano Centrale, costruita in uno stile che unisce la maestosità delle strutture fasciste a decorazioni in stile liberty, e lo stadio Giuseppe Meazza, chiamato La Scala del calcio."
basilica di Sant'Ambrogio,"Basilica di Sant'Ambrogio, Piazza Sant'Ambrogio, Duomo, Municipio 1, Milano, Lombardia, 20123, Italia",amenity,place_of_worship,0.8480439227967518,"Altri edifici di valore sono le basiliche paleocristiane di Milano: la basilica di Sant'Ambrogio, considerata da sempre il massimo esempio dell'architettura romanica lombarda, nonché uno dei più antichi monumenti dell'arte cristiana, la basilica di San Lorenzo, edificio a pianta centrale bizantino conosciuto anche per la vicinanza delle omonime colonne, la basilica di San Nazaro in Brolo e la basilica di San Simpliciano, legate come le precedenti alla figura di sant'Ambrogio.  Il centro storico milanese ospita inoltre la chiesa di San Maurizio al Monastero Maggiore, contenente un ciclo di affreschi di autori quali Bernardino Luini e Simone Peterzano tale da essere definita la Cappella Sistina lombarda, la chiesa di Sant'Antonio Abate, riedificata alla fine del XVI secolo secondo i canoni della controriforma e sede di opere di Giulio Cesare Procaccini e del Cerano e la barocca chiesa di Sant'Alessandro, che si affaccia su una delle piazze meglio conservate della Milano precedente agli interventi ricostruttivi postbellici."
basilica di Sant'Ambrogio,"Basilica di Sant'Ambrogio, Piazza Sant'Ambrogio, Duomo, Municipio 1, Milano, Lombardia, 20123, Italia",amenity,place_of_worship,0.8480439227967518,"Sono giunti sino a noi anche i resti di Porta Ticinese romana (per la precisione, un troncone di una delle due torri che fiancheggiavano la porta), nonché di alcune domus e delle Colonne di San Lorenzo (si tratta di sedici colonne, alte circa 7 metri e mezzo, in marmo, con capitelli corinzi che sostengono la trabeazione che provengono da edifici romani risalenti al II o III secolo, probabilmente un tempio pagano sito nell'area dell'attuale piazza Santa Maria Beltrade, e che vennero trasportate nell'attuale locazione a completare l'erigenda basilica di San Lorenzo), che sono i reperti romani di Milano più conosciuti. Degna di menzione è anche l'architettura paleocristiana di Milano grazie alla presenza della basilica di Sant'Eustorgio (che fu fondata probabilmente nel secolo IV e che conserva reliquie dei Magi), della basilica di Sant'Ambrogio (che rappresenta a oggi non solo un monumento dell'epoca paleocristiana e medioevale, ma anche un punto fondamentale della storia milanese e della Chiesa ambrosiana), della basilica di San Nazaro in Brolo (che è stata fatta edificare da sant'Ambrogio nel IV secolo), della basilica di San Simpliciano (nel cui convento si trova anche il Chiostro grande), della basilica di San Lorenzo (ricostruita e modificata più volte nelle forme esterne conservando quasi completamente la primitiva pianta di epoca tardo-antica) e della cripta di San Giovanni in Conca, ovvero dei resti dell'omonima basilica risalente al V-VI secolo che è stata demolita tra il 1948 e il 1952.  Aree naturali  Tre sono i parchi urbani storici della città:"
Regno di Sardegna,"JW.ORG, Via Antonio Pacinotti, Sètimu/Settimo San Pietro, Cagliari, Sardigna/Sardegna, 09060, Italia",amenity,place_of_worship,0.201,"le mura spagnole di Milano, demolite tra la fine del XIX e l'inizio del XX secolo, la chiesa barocca di San Giuseppe, il Collegio Elvetico in via Senato e la Darsena di Porta Ticinese, fatta scavare dal governatore spagnolo Pedro Enríquez de Acevedo, conte di Fuentes. Il XVIII secolo vide Milano passare dalla dominazione spagnola a quella austriaca, che continuò fino all'epoca napoleonica, eccezion fatta per una parentesi di tre anni, tra il 1733 e il 1736, durante i quali la città subì il controllo del Regno di Sardegna. Fu un periodo di rifiorimento culturale che conobbe l'opera di intellettuali come Pietro Verri, Cesare Beccaria e Paolo Frisi."
Regno di Sardegna,"JW.ORG, Via Antonio Pacinotti, Sètimu/Settimo San Pietro, Cagliari, Sardigna/Sardegna, 09060, Italia",amenity,place_of_worship,0.201,"Dopo la nomina di Napoleone a primo console, grazie alla vittoria nella battaglia di Marengo, la città divenne capitale del Regno d'Italia napoleonico.  Epoca contemporanea Dall'epoca napoleonica alla seconda guerra mondiale Alla caduta di Napoleone Bonaparte, con il Congresso di Vienna (1815), Milano tornò sotto il dominio austriaco, non più come ducato, ma come capitale del neonato Regno Lombardo-Veneto e ciò rimase fino al 1859, quando in seguito alla seconda guerra d'indipendenza, entrò a far parte del Regno di Sardegna, che divenne poi Regno d'Italia nel 1861. Dopo l'annessione di Roma allo Stato italiano (1870) e la sua trasformazione in capitale, per diverso tempo Milano venne qualificata con il titolo di Capitale morale;"
Regno di Sardegna,"JW.ORG, Via Antonio Pacinotti, Sètimu/Settimo San Pietro, Cagliari, Sardigna/Sardegna, 09060, Italia",amenity,place_of_worship,0.201,"quest'ultima carica fu mantenuta anche durante il periodo della signoria viscontea prima e sforzesca poi. Il podestà rimase a capo dell'amministrazione comunale di Milano fino al 1860, cioè fino all'anno successivo dell'annessione della Lombardia al Regno di Sardegna, avvenimento che preannunciò l'Unità d'Italia (1861). La legge n°3702 del 23 ottobre 1859 (legge Rattazzi) del governo sabaudo allargò alla Lombardia la legislazione piemontese, che divenne poi quella italiana."
Repubblica Cisalpina,"Viale Repubblica Cisalpina, Parco Sempione, Municipio 1, Milano, Lombardia, 20154, Italia",highway,secondary,0.3,"L'Impero austriaco dominò Milano fino al 9 maggio 1796, data in cui l'arciduca Ferdinando d'Asburgo-Este lasciò la città a causa dell'arrivo di Napoleone Bonaparte impegnato nella campagna d'Italia. Dal 1796 al 1797 Milano fu capitale della Repubblica Transpadana, dal 1797 al 1802 sede del governo della Repubblica Cisalpina, dal 1802 al 1805 capitale della Repubblica Italiana napoleonica e dal 1805 al 1814 sede del governo del Regno d'Italia napoleonico. L'arrivo di Napoleone Bonaparte suscitò un'ondata d'entusiasmo nei milanesi che videro in lui la possibilità di realizzazione dei nuovi ideali rivoluzionari francesi tanto attesi durante il periodo conservatore degli austriaci."
Repubblica Cisalpina,"Viale Repubblica Cisalpina, Parco Sempione, Municipio 1, Milano, Lombardia, 20154, Italia",highway,secondary,0.3,"L'arrivo di Napoleone Bonaparte suscitò un'ondata d'entusiasmo nei milanesi che videro in lui la possibilità di realizzazione dei nuovi ideali rivoluzionari francesi tanto attesi durante il periodo conservatore degli austriaci. L'esercito francese entrò a Milano il 15 maggio e, dopo circa un anno di disordini di ispirazione giacobina, ne seguì la costituzione della Repubblica Cisalpina nel 1797. Essa tuttavia non ebbe vita facile perché, partito Napoleone, Milano ricadde nel giacobinismo e non riuscì a opporre alcuna resistenza al ritorno degli austriaci nel 1799, che intrapresero una cieca repressione."
Capitale,"Capitale, 130, Bowery, Manhattan Community Board 2, Manhattan, New York County, New York, 10013, United States",historic,heritage,0.337354491752902," Epoca contemporanea Dall'epoca napoleonica alla seconda guerra mondiale Alla caduta di Napoleone Bonaparte, con il Congresso di Vienna (1815), Milano tornò sotto il dominio austriaco, non più come ducato, ma come capitale del neonato Regno Lombardo-Veneto e ciò rimase fino al 1859, quando in seguito alla seconda guerra d'indipendenza, entrò a far parte del Regno di Sardegna, che divenne poi Regno d'Italia nel 1861. Dopo l'annessione di Roma allo Stato italiano (1870) e la sua trasformazione in capitale, per diverso tempo Milano venne qualificata con il titolo di Capitale morale; la definizione è attribuita da Ruggiero Bonghi come parola d'autore coniata negli anni in cui dirigeva La Perseveranza, e conobbe una certa diffusione sulla scia del successo della Fiera industriale del 1881."
Capitale,"Capitale, 130, Bowery, Manhattan Community Board 2, Manhattan, New York County, New York, 10013, United States",historic,heritage,0.337354491752902,"Milano ha ospitato alcuni incontri dei Mondiali di calcio nel 1934 e 1990 (tra cui la partita inaugurale), e degli Europei del 1980, nonché quattro finali di Coppa dei Campioni/Champions League (negli anni 1965, 1970, 2001, 2016), quattro finali di Coppa UEFA/Europa League (1991, 1994, 1995 e 1997) e quattro finali di Coppa Intercontinentale quando era prevista la formula della doppia finale (1963, 1964, 1965 e 1969). Alla città è stato assegnato il titolo di Capitale europea dello sport per il 2009. Le strutture per la pratica dello sport (palestre, campi di gioco e allenamento, centri sportivi polivalenti) sono distribuiti capillarmente nell'intera città, con una naturale limitazione nel centro storico."
New York,"New York, Cibola County, New Mexico, United States",place,hamlet,0.45,"Con essa si alludeva al carattere milanese dell'epoca, grazie al quale fu compiuta l'industrializzazione della città e delle zone limitrofe. Nel 1883 fu inaugurata a Milano la Centrale Santa Radegonda, prima centrale elettrica d'Europa e seconda al mondo dopo quella di New York. La costruzione, guidata da Giuseppe Colombo, è ricordata su una colonna della via omonima da una targa posta successivamente da Luigi Dadda."
New York,"New York, Cibola County, New Mexico, United States",place,hamlet,0.45,"Successivamente diventò municipio di Milano Palazzo Carmagnola (detto Broletto Nuovissimo) in via Broletto, sede comunale dal 1786 e al 1861, quando gli uffici comunali vennero trasferiti presso Palazzo Marino, dove si trovano tuttora.  Consolati Al 2020 sono presenti a Milano 122 consolati esteri, diventando così la città europea con più consolati e perfino superando New York per numero di consolati. Sempre a Milano si trova, nel Palazzo delle Stelline, una delle due sedi della rappresentanza in Italia della Commissione europea e uno dei due uffici di informazione per l'Italia del Parlamento europeo."
Porta Romana,"Porta Romana, Municipio 1, Milano, Lombardia, 20135, Italia",place,suburb,0.47500000000000003,"Il 14 febbraio 1916, in piena prima guerra mondiale, Milano subì il primo bombardamento aereo della sua storia; due bombardieri da guerra, modello Etrich Taube, della Imperial-regia Aviazione austro-ungarica sganciarono numerose bombe nelle zone di Porta Romana e Porta Vittoria provocando 16 morti e circa 40 feriti. I due bombardieri si ritirano indisturbati alla base aerea di Gardolo (in Trentino, allora parte dell'Impero austro-ungarico), da dove erano partiti."
Porta Vittoria,"Porta Vittoria, Municipio 4, Milano, Lombardia, 20135, Italia",place,suburb,0.47500000000000003,"Il 14 febbraio 1916, in piena prima guerra mondiale, Milano subì il primo bombardamento aereo della sua storia; due bombardieri da guerra, modello Etrich Taube, della Imperial-regia Aviazione austro-ungarica sganciarono numerose bombe nelle zone di Porta Romana e Porta Vittoria provocando 16 morti e circa 40 feriti. I due bombardieri si ritirano indisturbati alla base aerea di Gardolo (in Trentino, allora parte dell'Impero austro-ungarico), da dove erano partiti."
Gardolo,"Gardolo, Via Aeroporto, Maso Rossi, Roncafort, Trento, Territorio Val d'Adige, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38121, Italia",railway,stop,0.11100000000000002,"due bombardieri da guerra, modello Etrich Taube, della Imperial-regia Aviazione austro-ungarica sganciarono numerose bombe nelle zone di Porta Romana e Porta Vittoria provocando 16 morti e circa 40 feriti. I due bombardieri si ritirano indisturbati alla base aerea di Gardolo (in Trentino, allora parte dell'Impero austro-ungarico), da dove erano partiti. Gli anni immediatamente successivi alla prima guerra mondiale furono densi di tensioni sociali culminate nel già accennato biennio rosso con scontri sanguinosi fra movimenti anarchici, operai e comunisti e il nascente movimento fascista di cui Milano fu la culla vedendone la fondazione il 23 marzo 1919 con il nome di Movimento dei Fasci italiani di combattimento nella sala del Circolo dell'Alleanza Industriale in piazza San Sepolcro."
Trentino,"Trentino, El Mirador de Cardonal, Padre José Fernández Pérez, Puerto Montt, Provincia de Llanquihue, Región de Los Lagos, 5480000, Chile",highway,residential,0.21,"due bombardieri da guerra, modello Etrich Taube, della Imperial-regia Aviazione austro-ungarica sganciarono numerose bombe nelle zone di Porta Romana e Porta Vittoria provocando 16 morti e circa 40 feriti. I due bombardieri si ritirano indisturbati alla base aerea di Gardolo (in Trentino, allora parte dell'Impero austro-ungarico), da dove erano partiti. Gli anni immediatamente successivi alla prima guerra mondiale furono densi di tensioni sociali culminate nel già accennato biennio rosso con scontri sanguinosi fra movimenti anarchici, operai e comunisti e il nascente movimento fascista di cui Milano fu la culla vedendone la fondazione il 23 marzo 1919 con il nome di Movimento dei Fasci italiani di combattimento nella sala del Circolo dell'Alleanza Industriale in piazza San Sepolcro."
Palazzo Marino,"Villa Marino, Via Don Annibale Vezzoli, Gaggiano, Milano, Lombardia, 20083, Italia",building,yes,0.101,"Gli aerei sganciarono le bombe da quote molto elevate, colpendo a caso gli edifici del centro storico. Il Teatro alla Scala, Palazzo Marino, la Rinascente, la sede del Corriere della Sera, gli stabilimenti della Pirelli, dell'Alfa Romeo e della Breda vennero pesantemente bombardati mentre la Galleria Vittorio Emanuele fu scoperchiata. Il Duomo fu risparmiato nonostante il crollo di decine di statue."
Palazzo Marino,"Villa Marino, Via Don Annibale Vezzoli, Gaggiano, Milano, Lombardia, 20083, Italia",building,yes,0.101,"Restaurato una ventina di volte nei successivi tre secoli, è custodito all'interno del Castello Sforzesco, nella Sala del Gonfalone. Una sua copia, che è custodita a Palazzo Marino, nella Sala dell'Alessi, viene esibita nelle ricorrenze ufficiali più importanti per rappresentare la città di Milano. Entrambi i gonfaloni menzionati raffigurano, al centro, sant'Ambrogio, vescovo di Milano e santo patrono della città."
Palazzo Marino,"Villa Marino, Via Don Annibale Vezzoli, Gaggiano, Milano, Lombardia, 20083, Italia",building,yes,0.101,"dopo la costruzione del Castello Sforzesco, evidentemente catalogato tra le architetture militari, Milano non diede più alla luce un edificio di concezione pubblica sino al 2010, quando fu inaugurato Palazzo Lombardia. Maggiore importanza avevano le dimore private, fra le quali vanno ricordati Palazzo Marino (ora sede del municipio della città), Palazzo Litta, Palazzo Belgioioso e per il Tardo Liberty Casa Frisia. Interi quartieri, come quello intorno a via Monte Napoleone o a Corso Venezia, sono composti di palazzi nobiliari in stile neoclassico."
Palazzo Marino,"Villa Marino, Via Don Annibale Vezzoli, Gaggiano, Milano, Lombardia, 20083, Italia",building,yes,0.101,"Tra le piazze, quella più importante è piazza del Duomo (suo vero e proprio centro geometrico e commerciale da oltre sette secoli), piazza degli Affari (nota per la presenza della Borsa Italiana, sede del mercato finanziario nazionale, qui istituita il 16 gennaio 1808), piazza Gae Aulenti (situata nel Centro direzionale di Milano e simbolo della Milano contemporanea), piazza Cordusio (posta dove sorgeva la corte dei duchi longobardi, la Curia Ducis, da cui deriva il nome della piazza), piazza Mercanti (creata come centro della vita cittadina in epoca medioevale) e piazza San Fedele (situata all'interno di un'importante area pedonale). Altre piazze di Milano degne di menzione sono piazza San Sepolcro (che in epoca romana era il foro della città, incrocio tra il cardo e il decumano), piazza della Scala (collegata a piazza del Duomo tramite la galleria Vittorio Emanuele II, dove si trovano l'omonimo teatro e Palazzo Marino, municipio della città), piazza Vetra (dove è situato il parco delle Basiliche, che unisce la basilica di San Lorenzo e la basilica di Sant'Eustorgio), piazza San Babila (che è stata a lungo il punto d'incontro favorito dall'alta borghesia milanese, vista la sua posizione centrale) e il Carrobbio (largo le cui origini risalgono all'epoca romana). Per quanto riguarda le vie, sono degne di nota via Manzoni (considerata una delle zone più lussuose della città, nonché uno dei maggiori centri dello shopping dell'alta moda mondiale), via Brera (reputata una delle più caratteristiche di Milano, sia per la presenza del palazzo della Pinacoteca di Brera, sia per alcuni storici locali che si affacciano su questa strada), Viale Beatrice d'Este il lungo viale alberato del centro di Milano delimitato dalla Pinacoteca di Brera, corso Buenos Aires (importante strada commerciale con oltre 350 punti vendita di vari tipi di merce che generano un fatturato quotidiano complessivo tra i più alti al mondo) e via Monte Napoleone (considerata una delle zone più lussuose e uno dei maggiori centri degli acquisti del prêt-à-porter)."
Palazzo Marino,"Villa Marino, Via Don Annibale Vezzoli, Gaggiano, Milano, Lombardia, 20083, Italia",building,yes,0.101,"Seguì poi il Palazzo della Ragione (detto Broletto Nuovo) in Piazza Mercanti, sede municipale dal 1251 al 1786. Successivamente diventò municipio di Milano Palazzo Carmagnola (detto Broletto Nuovissimo) in via Broletto, sede comunale dal 1786 e al 1861, quando gli uffici comunali vennero trasferiti presso Palazzo Marino, dove si trovano tuttora.  Consolati Al 2020 sono presenti a Milano 122 consolati esteri, diventando così la città europea con più consolati e perfino superando New York per numero di consolati."
Galleria Vittorio Emanuele,"Galleria Vittorio Emanuele, Castelluccio, Villafranca Tirrena, Messina, Sicilia, 98049, Italia",highway,footway,0.375,"Gli aerei sganciarono le bombe da quote molto elevate, colpendo a caso gli edifici del centro storico. Il Teatro alla Scala, Palazzo Marino, la Rinascente, la sede del Corriere della Sera, gli stabilimenti della Pirelli, dell'Alfa Romeo e della Breda vennero pesantemente bombardati mentre la Galleria Vittorio Emanuele fu scoperchiata. Il Duomo fu risparmiato nonostante il crollo di decine di statue."
Duomo,"Duomo, 1_33051, Duomo, Municipio 1, Milano, Lombardia, 20121, Italia",railway,station,0.47086213106379926,"Il Teatro alla Scala, Palazzo Marino, la Rinascente, la sede del Corriere della Sera, gli stabilimenti della Pirelli, dell'Alfa Romeo e della Breda vennero pesantemente bombardati mentre la Galleria Vittorio Emanuele fu scoperchiata. Il Duomo fu risparmiato nonostante il crollo di decine di statue. Colpiti pure il Castello Sforzesco, la chiesa di Santa Maria delle Grazie, Palazzo Reale, la Pinacoteca Ambrosiana e l'ospedale Fatebenefratelli."
Duomo,"Duomo, 1_33051, Duomo, Municipio 1, Milano, Lombardia, 20121, Italia",railway,station,0.47086213106379926," Vie e piazze Sono diverse le vie e piazze di Milano che hanno rilevanza storica, architettonica, sociale o commerciale. Tra le piazze, quella più importante è piazza del Duomo (suo vero e proprio centro geometrico e commerciale da oltre sette secoli), piazza degli Affari (nota per la presenza della Borsa Italiana, sede del mercato finanziario nazionale, qui istituita il 16 gennaio 1808), piazza Gae Aulenti (situata nel Centro direzionale di Milano e simbolo della Milano contemporanea), piazza Cordusio (posta dove sorgeva la corte dei duchi longobardi, la Curia Ducis, da cui deriva il nome della piazza), piazza Mercanti (creata come centro della vita cittadina in epoca medioevale) e piazza San Fedele (situata all'interno di un'importante area pedonale). Altre piazze di Milano degne di menzione sono piazza San Sepolcro (che in epoca romana era il foro della città, incrocio tra il cardo e il decumano), piazza della Scala (collegata a piazza del Duomo tramite la galleria Vittorio Emanuele II, dove si trovano l'omonimo teatro e Palazzo Marino, municipio della città), piazza Vetra (dove è situato il parco delle Basiliche, che unisce la basilica di San Lorenzo e la basilica di Sant'Eustorgio), piazza San Babila (che è stata a lungo il punto d'incontro favorito dall'alta borghesia milanese, vista la sua posizione centrale) e il Carrobbio (largo le cui origini risalgono all'epoca romana)."
Duomo,"Duomo, 1_33051, Duomo, Municipio 1, Milano, Lombardia, 20121, Italia",railway,station,0.47086213106379926,"Tra le piazze, quella più importante è piazza del Duomo (suo vero e proprio centro geometrico e commerciale da oltre sette secoli), piazza degli Affari (nota per la presenza della Borsa Italiana, sede del mercato finanziario nazionale, qui istituita il 16 gennaio 1808), piazza Gae Aulenti (situata nel Centro direzionale di Milano e simbolo della Milano contemporanea), piazza Cordusio (posta dove sorgeva la corte dei duchi longobardi, la Curia Ducis, da cui deriva il nome della piazza), piazza Mercanti (creata come centro della vita cittadina in epoca medioevale) e piazza San Fedele (situata all'interno di un'importante area pedonale). Altre piazze di Milano degne di menzione sono piazza San Sepolcro (che in epoca romana era il foro della città, incrocio tra il cardo e il decumano), piazza della Scala (collegata a piazza del Duomo tramite la galleria Vittorio Emanuele II, dove si trovano l'omonimo teatro e Palazzo Marino, municipio della città), piazza Vetra (dove è situato il parco delle Basiliche, che unisce la basilica di San Lorenzo e la basilica di Sant'Eustorgio), piazza San Babila (che è stata a lungo il punto d'incontro favorito dall'alta borghesia milanese, vista la sua posizione centrale) e il Carrobbio (largo le cui origini risalgono all'epoca romana). Per quanto riguarda le vie, sono degne di nota via Manzoni (considerata una delle zone più lussuose della città, nonché uno dei maggiori centri dello shopping dell'alta moda mondiale), via Brera (reputata una delle più caratteristiche di Milano, sia per la presenza del palazzo della Pinacoteca di Brera, sia per alcuni storici locali che si affacciano su questa strada), Viale Beatrice d'Este il lungo viale alberato del centro di Milano delimitato dalla Pinacoteca di Brera, corso Buenos Aires (importante strada commerciale con oltre 350 punti vendita di vari tipi di merce che generano un fatturato quotidiano complessivo tra i più alti al mondo) e via Monte Napoleone (considerata una delle zone più lussuose e uno dei maggiori centri degli acquisti del prêt-à-porter)."
Duomo,"Duomo, 1_33051, Duomo, Municipio 1, Milano, Lombardia, 20121, Italia",railway,station,0.47086213106379926,"Altri eventi di rilievo organizzati a Milano sono il Salone Internazionale del Mobile, il Fuori Salone, la Settimana della moda di Milano, la Borsa internazionale del turismo, il Micam, l'EICMA, Bookcity e l'Artigiano in Fiera.  Geografia antropica Urbanistica  L'urbanistica di Milano ha origine dalle sostanziali modifiche dell'impianto urbanistico storico decise dal primo piano regolatore generale comunale della città, approvato nel 1884 e noto come Piano Beruto, con il quale il centro urbano venne fatto centrare su piazza del Duomo, creando un'ulteriore circonvallazione, oggi nota come circonvallazione esterna. A tal proposito Cesare Beruto, redattore del citato piano regolatore, scriveva:"
Palazzo Reale,"Palazzo Reale, Palm Beach County, Florida, 33437, United States",highway,residential,0.3,"Il Duomo fu risparmiato nonostante il crollo di decine di statue. Colpiti pure il Castello Sforzesco, la chiesa di Santa Maria delle Grazie, Palazzo Reale, la Pinacoteca Ambrosiana e l'ospedale Fatebenefratelli. Tragica fu la strage dei 184 bambini della scuola elementare di Gorla, il 20 ottobre 1944."
Palazzo Reale,"Palazzo Reale, Palm Beach County, Florida, 33437, United States",highway,residential,0.3,"tale fatto è dovuto principalmente alla mancanza di una corte all'interno della città a partire dal XVI secolo, quando venne perduta l'indipendenza. Fra i palazzi pubblici, infatti, vanno ricordati solo il medievale Palazzo della Ragione (inserito nel complesso di piazza Mercanti) e il successivo Palazzo Reale, per secoli sede rappresentativa del governo della città; dopo la costruzione del Castello Sforzesco, evidentemente catalogato tra le architetture militari, Milano non diede più alla luce un edificio di concezione pubblica sino al 2010, quando fu inaugurato Palazzo Lombardia."
Palazzo Reale,"Palazzo Reale, Palm Beach County, Florida, 33437, United States",highway,residential,0.3,"Il Castello Sforzesco è invece sede di musei permanenti, come il Museo d'arte antica (con la Sala delle Asse di Leonardo da Vinci), il Museo degli strumenti musicali, il Museo del mobile, la collezione d'Arti applicate e una pinacoteca che raccoglie oltre 200 dipinti della pittura italiana dal XIII al XVIII secolo. Di recente costituzione è il Museo del Novecento, che è ospitato all'interno del Palazzo dell'Arengario e dell'adiacente Palazzo Reale e che espone opere d'arte moderna realizzate nel corso del XX secolo, mentre quelle del XIX secolo hanno sede nella neoclassica Villa Reale, già Villa Belgiojoso Bonaparte, esempio edilizio di grande eleganza, progettato da Leopoldo Pollack. La Triennale di Milano, sede di esposizioni di arte moderna, forma con il Padiglione d'arte contemporanea di Milano le sedi espositive della città per questo tipo di arte."
Palazzo Reale,"Palazzo Reale, Palm Beach County, Florida, 33437, United States",highway,residential,0.3,"Quest'ultima, nel 1993, venne confermata a quattro anni per poi essere allungata nel 2000, con decreto legislativo n° 267 del 18 agosto (""Testo unico delle leggi sull'ordinamento degli enti locali""), a cinque anni. Per quanto riguarda le sedi comunali, il primo municipio di Milano fu il Broletto Vecchio, sede municipale fino al 1251, poi ampliato e trasformato in Palazzo Reale. Seguì poi il Palazzo della Ragione (detto Broletto Nuovo) in Piazza Mercanti, sede municipale dal 1251 al 1786."
Pinacoteca Ambrosiana,"Pinacoteca Ambrosiana, 2, Piazza Pio Undicesimo, Duomo, Municipio 1, Milano, Lombardia, 20123, Italia",tourism,museum,0.5922748605526187,"Il Duomo fu risparmiato nonostante il crollo di decine di statue. Colpiti pure il Castello Sforzesco, la chiesa di Santa Maria delle Grazie, Palazzo Reale, la Pinacoteca Ambrosiana e l'ospedale Fatebenefratelli. Tragica fu la strage dei 184 bambini della scuola elementare di Gorla, il 20 ottobre 1944."
Pinacoteca Ambrosiana,"Pinacoteca Ambrosiana, 2, Piazza Pio Undicesimo, Duomo, Municipio 1, Milano, Lombardia, 20123, Italia",tourism,museum,0.5922748605526187,"ospita al suo interno una collezione che contiene le opere dei più importanti artisti del panorama italiano e internazionale, dal XIV al XX secolo. La più antica pinacoteca milanese è invece la Pinacoteca Ambrosiana, fondata nel XVII secolo dal cardinale Federico Borromeo assieme alla Biblioteca Ambrosiana.  Il Palazzo Reale di Milano, insieme al Palazzo della Ragione e alla Rotonda della Besana, è la principale sede espositiva di mostre temporanee."
Tragica,"Calle Decena Trágica, Fraccionamiento Popular Norberto Flores Baños, Chilpancingo, Chilpancingo de los Bravo, Guerrero, 39010, México",highway,residential,0.09999999999999998,"Colpiti pure il Castello Sforzesco, la chiesa di Santa Maria delle Grazie, Palazzo Reale, la Pinacoteca Ambrosiana e l'ospedale Fatebenefratelli. Tragica fu la strage dei 184 bambini della scuola elementare di Gorla, il 20 ottobre 1944. Diciassette aerei del 451º Bomb Group dell'aviazione statunitense, fallito il bersaglio (gli stabilimenti Breda) perché fuori rotta, sganciarono 170 bombe da duecento chili sui quartieri di Gorla, Precotto e Turro."
Gorla,"Gorla, Sinapali, Nuapada, Odisha, India",place,village,0.385,"Colpiti pure il Castello Sforzesco, la chiesa di Santa Maria delle Grazie, Palazzo Reale, la Pinacoteca Ambrosiana e l'ospedale Fatebenefratelli. Tragica fu la strage dei 184 bambini della scuola elementare di Gorla, il 20 ottobre 1944. Diciassette aerei del 451º Bomb Group dell'aviazione statunitense, fallito il bersaglio (gli stabilimenti Breda) perché fuori rotta, sganciarono 170 bombe da duecento chili sui quartieri di Gorla, Precotto e Turro."
Gorla,"Gorla, Sinapali, Nuapada, Odisha, India",place,village,0.385,"Tragica fu la strage dei 184 bambini della scuola elementare di Gorla, il 20 ottobre 1944. Diciassette aerei del 451º Bomb Group dell'aviazione statunitense, fallito il bersaglio (gli stabilimenti Breda) perché fuori rotta, sganciarono 170 bombe da duecento chili sui quartieri di Gorla, Precotto e Turro. Una di queste colpì le scale della scuola mentre i bambini, gli insegnanti e il personale cercavano di raggiungere i rifugi:"
Gorla,"Gorla, Sinapali, Nuapada, Odisha, India",place,village,0.385,"Centro storico Municipio 2: Stazione Centrale, Gorla, Turro, Precotto, Greco, Crescenzago, Nolo Municipio 3: Città Studi, Lambrate, Venezia Municipio 4:"
Precotto,"Precotto, Municipio 2, Milano, Lombardia, 20126, Italia",place,suburb,0.45859234613194977,"Tragica fu la strage dei 184 bambini della scuola elementare di Gorla, il 20 ottobre 1944. Diciassette aerei del 451º Bomb Group dell'aviazione statunitense, fallito il bersaglio (gli stabilimenti Breda) perché fuori rotta, sganciarono 170 bombe da duecento chili sui quartieri di Gorla, Precotto e Turro. Una di queste colpì le scale della scuola mentre i bambini, gli insegnanti e il personale cercavano di raggiungere i rifugi:"
Precotto,"Precotto, Municipio 2, Milano, Lombardia, 20126, Italia",place,suburb,0.45859234613194977,"Centro storico Municipio 2: Stazione Centrale, Gorla, Turro, Precotto, Greco, Crescenzago, Nolo Municipio 3: Città Studi, Lambrate, Venezia Municipio 4:"
