cimitero polacco,"Cimitero militare polacco di Bologna, Due Madonne, Savena, Bologna, Emilia-Romagna, Italia",landuse,cemetery,0.5131303339921358,"Alle porte di Bologna, al confine con San Lazzaro di Savena, si trova un complesso militare della seconda guerra mondiale. Il cimitero maggiore è il cimitero polacco, il più grande dei quattro cimiteri militari dei polacchi caduti in Italia durante la seconda guerra mondiale.  Architetture civili Torri Le torri gentilizie di Bologna, di origine medioevale, sono uno dei tratti più caratteristici della città."
Torre Azzoguidi,"Torre Azzoguidi, Via Altabella, Irnerio, Santo Stefano, Bologna, Emilia-Romagna, 40121, Italia",tourism,viewpoint,0.31100000000000005,"Di esse, circa un centinaio in origine, ne sopravvivono oggi solamente diciassette. Fra le torri superstiti si possono citare la Torre Azzoguidi (61 metri di altezza), la Torre Prendiparte (59,50 metri), e le ben più note due torri: la Torre degli Asinelli e la Torre della Garisenda."
Torre Prendiparte,"Torre Prendiparte, 5, Piazzetta Prendiparte, Irnerio, Santo Stefano, Bologna, Emilia-Romagna, 40126, Italia",amenity,restaurant,0.31100000000000005,"Di esse, circa un centinaio in origine, ne sopravvivono oggi solamente diciassette. Fra le torri superstiti si possono citare la Torre Azzoguidi (61 metri di altezza), la Torre Prendiparte (59,50 metri), e le ben più note due torri: la Torre degli Asinelli e la Torre della Garisenda."
Torre degli Asinelli,"Asinelli, Strada Maggiore, Galvani, Santo Stefano, Bologna, Emilia-Romagna, 40125, Italia",tourism,attraction,0.4860971516994237,"Fra le torri superstiti si possono citare la Torre Azzoguidi (61 metri di altezza), la Torre Prendiparte (59,50 metri), e le ben più note due torri: la Torre degli Asinelli e la Torre della Garisenda. Le due torri sono i monumenti simbolo della città:"
Torre degli Asinelli,"Asinelli, Strada Maggiore, Galvani, Santo Stefano, Bologna, Emilia-Romagna, 40125, Italia",tourism,attraction,0.4860971516994237,"Le due torri sono i monumenti simbolo della città: la Torre degli Asinelli (97,20 metri, la torre pendente più alta d'Italia) e la Torre della Garisenda (in origine alta 60 metri, ora 48) edificate per volere di nobili ghibellini nel XII secolo. La più pendente delle due, la Garisenda,"
Torre della Garisenda,"Garisenda, Piazza di Porta Ravegnana, Irnerio, Santo Stefano, Bologna, Emilia-Romagna, 40121, Italia",tourism,attraction,0.3677880391065014,"Fra le torri superstiti si possono citare la Torre Azzoguidi (61 metri di altezza), la Torre Prendiparte (59,50 metri), e le ben più note due torri: la Torre degli Asinelli e la Torre della Garisenda. Le due torri sono i monumenti simbolo della città:"
Torre della Garisenda,"Garisenda, Piazza di Porta Ravegnana, Irnerio, Santo Stefano, Bologna, Emilia-Romagna, 40121, Italia",tourism,attraction,0.3677880391065014,"Le due torri sono i monumenti simbolo della città: la Torre degli Asinelli (97,20 metri, la torre pendente più alta d'Italia) e la Torre della Garisenda (in origine alta 60 metri, ora 48) edificate per volere di nobili ghibellini nel XII secolo. La più pendente delle due, la Garisenda,"
Palazzo Comunale,"Palazzo Comunale Malvezzi Hercolani, 10, Via Antonio Gramsci, Castel Guelfo di Bologna, Nuovo Circondario Imolese, Bologna, Emilia-Romagna, 40032, Italia",place,house,0.31100000000000005,"fu citata più volte da Dante Alighieri, nella Divina Commedia (Inferno, XXXI, 136-140) e nelle Rime, a riprova del suo soggiorno a Bologna.  Palazzi storici e ville Affacciati su piazza Maggiore sorgono il Palazzo Comunale (o d'Accursio) (XIII-XV secolo) e il Palazzo del Podestà (ampiamente rimaneggiato nel 1485), accanto al duecentesco Palazzo Re Enzo (il cui aspetto attuale si deve al restauro neogotico di Alfonso Rubbiani del 1905). La maggior parte dei palazzi di Bologna risale principalmente all'epoca in cui la città era inglobata nello Stato della Chiesa tra il XVI e il XVIII secolo e appartenevano alle famiglie senatorie che governavano Bologna a quei tempi."
Teatro Comunale,"Teatro Comunale, Piazza Giuseppe Verdi, Irnerio, Santo Stefano, Bologna, Emilia-Romagna, 40126, Italia",amenity,theatre,0.5623442792274319,"Alcuni furono costruiti altri, già presenti, solo ammodernati. I Bentivoglio precedentemente furono tra le prime famiglie a costruirsi un loro palazzo che però fu distrutto e le macerie si trovano ai Giardini del Guasto dei Bentivoglio, dietro il Teatro Comunale. L'Archiginnasio di Bologna è uno dei palazzi più significativi della città:"
Teatro Comunale,"Teatro Comunale, Piazza Giuseppe Verdi, Irnerio, Santo Stefano, Bologna, Emilia-Romagna, 40126, Italia",amenity,theatre,0.5623442792274319,"I principali teatri di Bologna sono:  Arena del Sole, teatro stabile della città, dotato di tre sale e un cortile, con ampio repertorio italiano e internazionale Teatro Alemanni, tempio della commedia dialettale bolognese Teatro Antoniano, dedicato agli spettacoli per bambini e ragazzi Teatro Celebrazioni, dedicato ai comici e alla danza contemporanea Teatro Comunale, che ospita i propri spettacoli musicali di opera lirica e di musica sinfonica Teatro Dehon, teatro stabile di produzione, che offre diversi cartelloni popolari: gestisce pure il Teatro Tivoli Teatro Duse, teatro di prosa Teatro Europa Auditorium, che ospita anche commedie musicali Teatro Manzoni, dedicato agli spettacoli musicali di ogni genere Teatro San Martino, dedicato agli spettacoli per bambini e ragazzi Teatro Testoni Ragazzi, dedicato agli spettacoli per bambini e ragazzi."
Archiginnasio,"Biblioteca Comunale dell'Archiginnasio, 1, Piazza Galvani, Galvani, Santo Stefano, Bologna, Emilia-Romagna, 40124, Italia",amenity,library,0.4535246308816305,"I Bentivoglio precedentemente furono tra le prime famiglie a costruirsi un loro palazzo che però fu distrutto e le macerie si trovano ai Giardini del Guasto dei Bentivoglio, dietro il Teatro Comunale. L'Archiginnasio di Bologna è uno dei palazzi più significativi della città: fu sede dell'antica Università, dal 1563 al 1803."
Università,"Orto Botanico ed Erbario, 42, Via Irnerio, Irnerio, Santo Stefano, Bologna, Emilia-Romagna, 40126, Italia",tourism,museum,0.29764122278025945,"L'Archiginnasio di Bologna è uno dei palazzi più significativi della città: fu sede dell'antica Università, dal 1563 al 1803. Il palazzo fu costruito nel 1562 su progetto di Antonio Morandi (detto il Terribilia), ed è ricchissimo di storia e opere d'arte."
Università,"Orto Botanico ed Erbario, 42, Via Irnerio, Irnerio, Santo Stefano, Bologna, Emilia-Romagna, 40126, Italia",tourism,museum,0.29764122278025945,"Biblioteche A Bologna si trovano più di cento biblioteche, fra cui 4 comunali, 11 di quartiere e più di 70 universitarie, dislocate in diverse zone della città. Fra le più note e frequentate vi sono la Biblioteca Comunale dell'Archiginnasio (ex sede dell'Università) e la Biblioteca Sala Borsa (inaugurata nel 2001). La più fornita, con oltre 1 300 000 volumi, è la Biblioteca universitaria di Bologna."
Università,"Orto Botanico ed Erbario, 42, Via Irnerio, Irnerio, Santo Stefano, Bologna, Emilia-Romagna, 40126, Italia",tourism,museum,0.29764122278025945,"Manifattura di Arti, Sperimentazione e Tecnologia. Anche l'Università ha propri musei, spesso legati ai singoli dipartimenti, tutti riuniti nel Sistema Museale d'Ateneo. Il principale dei musei universitari è il Museo di Palazzo Poggi che comprende numerose collezioni di storia naturale, anatomia e ostetricia, fisica e chimica, architettura militare, geografia e nautica, arte orientale."
Università,"Orto Botanico ed Erbario, 42, Via Irnerio, Irnerio, Santo Stefano, Bologna, Emilia-Romagna, 40126, Italia",tourism,museum,0.29764122278025945,"Film girati a Bologna  Cucina  La fama internazionale della cucina bolognese risale al Medioevo, quando le potenti famiglie signorili impiegavano presso le loro corti i cuochi più celebrati del tempo, mentre numerose erano già nel Trecento le osterie cittadine. La tradizione gastronomica di Bologna è strettamente legata all'Università: la mescolanza di numerosi studenti e professori di nazionalità diverse arricchì la cultura gastronomica, e rese necessaria una buona organizzazione dell'approvvigionamento alimentare."
Biblioteca Comunale,"Biblioteca Comunale, 80, Via Emilia, Centro, Imola, Nuovo Circondario Imolese, Bologna, Emilia-Romagna, 40026, Italia",amenity,library,0.31100000000000005,"Citiamo il complesso araldico murale (che si compone di più di 6 000 stemmi studenteschi), e il teatro anatomico (che risale al 1637, sala dedicata allo studio dell'anatomia a forma di anfiteatro, costruita in legno d'abete, soffitto a cassettoni, e decorata con statue di illustri medici del passato e di modelli anatomici dell'artista Lelli). Dal 1838 è sede della Biblioteca Comunale. Per quanto riguarda le ville, in alcuni casi si tratta di antichi conventi o luoghi di culto che, in età napoleonica, vennero venduti a privati e in qualche occasione trasformati appunto in ville."
palazzo Comunale,"Palazzo Comunale Malvezzi Hercolani, 10, Via Antonio Gramsci, Castel Guelfo di Bologna, Nuovo Circondario Imolese, Bologna, Emilia-Romagna, 40032, Italia",place,house,0.31100000000000005,"Voluta dal cardinale legato Carlo Borromeo, fu progettata da Tommaso Laureti ed è sormontata da una statua rappresentante il dio del mare Nettuno, opera del Giambologna. L'altra fontana cittadina degna di nota è la cosiddetta Fontana Vecchia, addossata al palazzo Comunale (oggi Sala Borsa) in via Ugo Bassi, opera dello stesso Tommaso Laureti che progettò la più famosa fontana del Nettuno nel XVI secolo. All'interno del Parco della Montagnola è situata la fontana costruita in occasione dell'Esposizione emiliana del 1888, con sculture che raffigurano animali, ad opera di Diego Sarti."
Sala Borsa,"Sala Borsa, 3, Piazza del Nettuno, Irnerio, Santo Stefano, Bologna, Emilia-Romagna, 40124, Italia",amenity,cafe,0.31100000000000005,"Voluta dal cardinale legato Carlo Borromeo, fu progettata da Tommaso Laureti ed è sormontata da una statua rappresentante il dio del mare Nettuno, opera del Giambologna. L'altra fontana cittadina degna di nota è la cosiddetta Fontana Vecchia, addossata al palazzo Comunale (oggi Sala Borsa) in via Ugo Bassi, opera dello stesso Tommaso Laureti che progettò la più famosa fontana del Nettuno nel XVI secolo. All'interno del Parco della Montagnola è situata la fontana costruita in occasione dell'Esposizione emiliana del 1888, con sculture che raffigurano animali, ad opera di Diego Sarti."
Parco della Montagnola,"Parco della Montagnola, Santo Stefano, Bologna, Emilia-Romagna, Italia",leisure,park,0.6083870403687117,"L'altra fontana cittadina degna di nota è la cosiddetta Fontana Vecchia, addossata al palazzo Comunale (oggi Sala Borsa) in via Ugo Bassi, opera dello stesso Tommaso Laureti che progettò la più famosa fontana del Nettuno nel XVI secolo. All'interno del Parco della Montagnola è situata la fontana costruita in occasione dell'Esposizione emiliana del 1888, con sculture che raffigurano animali, ad opera di Diego Sarti.  Architetture militari Mura In epoca storica Bologna ebbe almeno tre cerchie di mura:"
parco giochi,"parco giochi, Via Venola, Tolè, Vergato, Unione dell'Appennino Bolognese, Bologna, Emilia-Romagna, 40038, Italia",leisure,playground,0.31100000000000005,"Manfredo Fanti, ministro della guerra del Regno di Sardegna a cui Bologna, con tutta la legazione delle Romagne, era appena stata annessa. Ne rimangono esempi esigui, talvolta solo nella toponomastica, come ad esempio il caso dell'area occupata dallo spazio pubblico adibito a parco giochi, oggi noto come giardino della Lunetta Gamberini.  Aree naturali Giardini Margherita Il principale parco pubblico di Bologna venne inaugurato nel 1879, grande circa 26 ettari, contiene un lago artificiale e varie specie faunistiche e floreali."
Pincio,"Galleria del Pincio, Irnerio, Santo Stefano, Bologna, Emilia-Romagna, 40100, Italia",highway,footway,0.285,"Ha due ingressi principali: uno costituito dalla scalinata del Pincio, di fronte all'autostazione, e uno su via Irnerio. Giardino del Guasto Un piccolo giardino nella zona universitaria, costruito sulle macerie di un importante palazzo nobiliare, Palazzo Bentivoglio, distrutto nel 1507."
Palazzo Bentivoglio,"Palazzo Bentivoglio, Via Mascarella, Irnerio, Santo Stefano, Bologna, Emilia-Romagna, 40126, Italia",building,yes,0.31100000000000005,"uno costituito dalla scalinata del Pincio, di fronte all'autostazione, e uno su via Irnerio. Giardino del Guasto Un piccolo giardino nella zona universitaria, costruito sulle macerie di un importante palazzo nobiliare, Palazzo Bentivoglio, distrutto nel 1507. Il giardino attuale, inaugurato nel 1975 su progetto dell'architetto Gennaro Filippini, risulta rialzato rispetto al livello stradale e si estende su una superficie di circa tremila metri quadri, di cui gran parte ricoperti di calcestruzzo."
Orto botanico È,"Orto Botanico ed Erbario, 42, Via Irnerio, Irnerio, Santo Stefano, Bologna, Emilia-Romagna, 40126, Italia",tourism,museum,0.49764122278025946,"Giardino della Lunetta Gamberini Nel quartiere Santo Stefano, è un parco di 14,5 ettari inaugurato negli anni Settanta. Orto botanico È il giardino botanico dell'Università di Bologna, fondato nel 1568 da Ulisse Aldrovandi e considerato uno dei più antichi d'Europa. Parco Carlo Urbani Il parco fluviale del Savena che si trova fra Bologna e San Lazzaro di Savena, ospita numerose specie animali e una ricca varietà di flora."
Università di Bologna,"Università di Bologna, Viale Carlo Berti Pichat, Irnerio, Santo Stefano, Bologna, Emilia-Romagna, 40126, Italia",amenity,university,0.42099999999999993,"Giardino della Lunetta Gamberini Nel quartiere Santo Stefano, è un parco di 14,5 ettari inaugurato negli anni Settanta. Orto botanico È il giardino botanico dell'Università di Bologna, fondato nel 1568 da Ulisse Aldrovandi e considerato uno dei più antichi d'Europa. Parco Carlo Urbani Il parco fluviale del Savena che si trova fra Bologna e San Lazzaro di Savena, ospita numerose specie animali e una ricca varietà di flora."
Università di Bologna,"Università di Bologna, Viale Carlo Berti Pichat, Irnerio, Santo Stefano, Bologna, Emilia-Romagna, 40126, Italia",amenity,university,0.42099999999999993,"Molte istituzioni culturali e universitarie hanno sede alla Manifattura delle Arti, un'area recuperata negli spazi dell'ex Manifattura Tabacchi e dell'ex macello.  Istruzione Università L'Università di Bologna è considerata la più antica università del mondo occidentale. La data della sua fondazione è stata fissata convenzionalmente nell'anno 1088 da una commissione presieduta da Giosuè Carducci."
Università di Bologna,"Università di Bologna, Viale Carlo Berti Pichat, Irnerio, Santo Stefano, Bologna, Emilia-Romagna, 40126, Italia",amenity,university,0.42099999999999993,"Nell'anno accademico 2019/20 ha ospitato più di 87 000 studenti. Secondo la classifica mondiale delle università stilata da Quacquarelli Symonds, l'Università di Bologna è la seconda università italiana e la 160ª nel mondo. L'alto numero di studenti, provenienti da ogni parte d'Italia e del mondo, ha un notevole impatto sulla vita della città."
Parco Carlo Urbani,"Parco Carlo Urbani, Due Madonne, Savena, Bologna, Emilia-Romagna, Italia",leisure,park,0.56,"Orto botanico È il giardino botanico dell'Università di Bologna, fondato nel 1568 da Ulisse Aldrovandi e considerato uno dei più antichi d'Europa. Parco Carlo Urbani Il parco fluviale del Savena che si trova fra Bologna e San Lazzaro di Savena, ospita numerose specie animali e una ricca varietà di flora. Parco regionale dei Gessi Bolognesi e Calanchi dell'Abbadessa Ha una superficie di 3 123 ettari e si sviluppa sulle prime pendici della collina bolognese e comprende territori dei comuni di Bologna, San Lazzaro di Savena, Ozzano dell'Emilia e Pianoro, ad altitudini comprese fra 70 e 400 m s.l.m."
Castel San Pietro,"Castel San Pietro Terme, Nuovo Circondario Imolese, Bologna, Emilia-Romagna, 40024, Italia",boundary,administrative,0.8979093679645068,"Dal 2008 si assiste a un rinnovato e costante slancio demografico, trainato da un saldo migratorio positivo (a fronte di un saldo naturale negativo) così da portare la popolazione stabilmente sopra le 380 000 unità. Al tempo stesso, l'agglomerato urbano, comprendente per convenzione la prima cinta di comuni confinanti, raggiunge 600 000 abitanti, mentre l'area metropolitana estesa (comprendente anche altri comuni non confinanti con il comune di Bologna come Budrio e Castel San Pietro Terme) supera il milione di abitanti. Nel 2017 Bologna risultava la città in Italia ad aver ricevuto il numero più alto di immigrati interni (ovvero nuovi residenti trasferiti da altre zone d'Italia, principalmente dal Sud)."
Castel San Pietro,"Castel San Pietro Terme, Nuovo Circondario Imolese, Bologna, Emilia-Romagna, 40024, Italia",boundary,administrative,0.8979093679645068,"Al fine di decongestionare il traffico e potenziare il raccordo autostradale e della tangenziale, è stata realizzata una terza corsia dinamica sulla A14 e i semafori all'innesto degli svincoli della tangenziale con strade urbane sostituiti con rotatorie. È allo studio, inoltre, la realizzazione del cosiddetto Passante Nord che, staccandosi dalla A14 nella zona di Castel San Pietro Terme, dovrebbe collegarsi alla A1 prima di Castelfranco Emilia, transitando, a nord della città, in modo da allontanare dall'agglomerato urbano il traffico di solo transito. Altre strade importanti che toccano la città sono la Strada statale 9 Via Emilia, che la collega con numerosi capoluoghi dell'Emilia-Romagna, oltre che con Lodi e Milano;"
Cina,"Nuova Cina, Via Toscana, Pontevecchio, Savena, Bologna, Emilia-Romagna, 40141, Italia",amenity,restaurant,0.21100000000000002,"In costante diminuzione la popolazione residente dalla nascita (33%) mentre l'immigrazione dall'estero, anch'essa in aumento, si attesta all'11%.L'età media, in leggero ribasso dal 2008, si attesta sui 46,8 anni (2021). Etnie e minoranze straniere Secondo i dati ISTAT, al 31 dicembre 2020 i cittadini stranieri a Bologna risultavano 62 422 (15,9% tra tutti i residenti).Le prime dieci comunità sono quelle provenienti da:  Romania, 9 726 Bangladesh, 4 990 Filippine, 4 966 Cina, 4 547 Pakistan, 4 368 Ucraina, 3 815 Marocco, 3 439 Moldavia, 3 381 Albania, 2 657 Sri Lanka, 1 297A Bologna è nata una delle prime chinatown italiane, con i primi insediamenti di cittadini cinesi risalenti agli anni trenta, ampliatisi negli anni cinquanta e ottanta. L'area dove si concentrarono fin dall'inizio le comunità cinesi comprende le zone della Bolognina e di Corticella (soprattutto attorno a via Ferrarese)."
Bolognina,"Bolognina, Navile, Bologna, Emilia-Romagna, 40129, Italia",place,suburb,0.49500000000000005,"Etnie e minoranze straniere Secondo i dati ISTAT, al 31 dicembre 2020 i cittadini stranieri a Bologna risultavano 62 422 (15,9% tra tutti i residenti).Le prime dieci comunità sono quelle provenienti da:  Romania, 9 726 Bangladesh, 4 990 Filippine, 4 966 Cina, 4 547 Pakistan, 4 368 Ucraina, 3 815 Marocco, 3 439 Moldavia, 3 381 Albania, 2 657 Sri Lanka, 1 297A Bologna è nata una delle prime chinatown italiane, con i primi insediamenti di cittadini cinesi risalenti agli anni trenta, ampliatisi negli anni cinquanta e ottanta. L'area dove si concentrarono fin dall'inizio le comunità cinesi comprende le zone della Bolognina e di Corticella (soprattutto attorno a via Ferrarese). La Bolognina ed il Pilastro sono statisticamente i quartieri ove si concentra maggiormente la popolazione straniera di Bologna."
Bolognina,"Bolognina, Navile, Bologna, Emilia-Romagna, 40129, Italia",place,suburb,0.49500000000000005,"L'area dove si concentrarono fin dall'inizio le comunità cinesi comprende le zone della Bolognina e di Corticella (soprattutto attorno a via Ferrarese). La Bolognina ed il Pilastro sono statisticamente i quartieri ove si concentra maggiormente la popolazione straniera di Bologna.  Lingue e dialetti In ambito cittadino, la parlata vernacolare tipica è il dialetto bolognese, varietà linguistica della lingua emiliana."
Bolognina,"Bolognina, Navile, Bologna, Emilia-Romagna, 40129, Italia",place,suburb,0.49500000000000005,"Al centro del Fiera District fu progettata una zona pedonale, piazza della Costituzione, la cui costruzione fu affidata a Isamu Noguchi. Fra gli ultimi esempi di architettura contemporanea e interventi urbanistici (spesso oggetto di accese discussioni) troviamo la Porta Europa dell'architetto Ettore Masi in via Stalingrado, il complesso del nuovo palazzo comunale nella zona della Bolognina (Palazzo Bonaccorso e piazza Liber Paradisus) e la Torre Unipol, un grattacielo alto 127 metri sito nella periferia est della città.  Economia Bologna ospita un'importante rete di industrie meccaniche, elettroniche e alimentari e un gran numero di imprese di artigianato."
via Ferrarese,"Via Ferrarese, Fornace, Navile, Dozza, Bologna, Emilia-Romagna, 40128, Italia",highway,primary,0.41000000000000003,"Etnie e minoranze straniere Secondo i dati ISTAT, al 31 dicembre 2020 i cittadini stranieri a Bologna risultavano 62 422 (15,9% tra tutti i residenti).Le prime dieci comunità sono quelle provenienti da:  Romania, 9 726 Bangladesh, 4 990 Filippine, 4 966 Cina, 4 547 Pakistan, 4 368 Ucraina, 3 815 Marocco, 3 439 Moldavia, 3 381 Albania, 2 657 Sri Lanka, 1 297A Bologna è nata una delle prime chinatown italiane, con i primi insediamenti di cittadini cinesi risalenti agli anni trenta, ampliatisi negli anni cinquanta e ottanta. L'area dove si concentrarono fin dall'inizio le comunità cinesi comprende le zone della Bolognina e di Corticella (soprattutto attorno a via Ferrarese). La Bolognina ed il Pilastro sono statisticamente i quartieri ove si concentra maggiormente la popolazione straniera di Bologna."
Pratello,"Via del Pratello, Malpighi, Saragozza-Porto, Bologna, Emilia-Romagna, 40122, Italia",highway,living_street,0.31,"Esso si distingue in dialetto bolognese cittadino (originario della zona intramuraria) e varianti cosiddette ""ariose"" della provincia. Come già notava Dante Alighieri nel suo De Vulgari Eloquentia, esistevano un tempo differenze di parlata persino fra gli abitanti del centro, ovvero fra il borgo San Felice (corrispondente alla zona del Pratello) e quelli di Strada Maggiore (zona dove nell’VIII secolo si erano insediati i Longobardi).A partire dagli anni 1960 e 1970, con la modernizzazione della società e la progressiva messa in minoranza della popolazione nativa a causa dell'aumento dell'immigrazione da altre regioni italiane, l'uso del dialetto è andato via via scomparendo, sopravvivendo quasi esclusivamente nelle sue versioni ariose nei comuni della provincia. Un rinnovato interesse si ebbe negli anni Ottanta, con l'organizzazione, supportata dal Comune e da artisti quali Andrea Mingardi, di festival della canzone bolognese."
Strada Maggiore,"Strada Maggiore, Galvani, Santo Stefano, Bologna, Emilia-Romagna, 40125, Italia",highway,tertiary,0.41000000000000003,"Esso si distingue in dialetto bolognese cittadino (originario della zona intramuraria) e varianti cosiddette ""ariose"" della provincia. Come già notava Dante Alighieri nel suo De Vulgari Eloquentia, esistevano un tempo differenze di parlata persino fra gli abitanti del centro, ovvero fra il borgo San Felice (corrispondente alla zona del Pratello) e quelli di Strada Maggiore (zona dove nell’VIII secolo si erano insediati i Longobardi).A partire dagli anni 1960 e 1970, con la modernizzazione della società e la progressiva messa in minoranza della popolazione nativa a causa dell'aumento dell'immigrazione da altre regioni italiane, l'uso del dialetto è andato via via scomparendo, sopravvivendo quasi esclusivamente nelle sue versioni ariose nei comuni della provincia. Un rinnovato interesse si ebbe negli anni Ottanta, con l'organizzazione, supportata dal Comune e da artisti quali Andrea Mingardi, di festival della canzone bolognese."
Strada Maggiore,"Strada Maggiore, Galvani, Santo Stefano, Bologna, Emilia-Romagna, 40125, Italia",highway,tertiary,0.41000000000000003,"Sono presenti, inoltre, moltissime attività di abbigliamento, gioielli, artigianato, bistrot, oltre a numerose boutique di alta moda, concentrate in particolar modo fra Galleria Cavour, via Farini, il Pavaglione e via D'Azeglio. Ad esse si aggiunge Corte Isolani, una galleria medievale che collega piazza Santo Stefano a Strada Maggiore, sede di piccole boutique, caffè, ristoranti e un laboratorio di marionette. Altre strade dedicate allo shopping, ma di carattere più mainstream, sono le tre vie che formano la cosiddetta ""T"":"
Firenze,"Firenze, Due Madonne, Savena, Bologna, Emilia-Romagna, 40139, Italia",highway,platform,0.32,"Nonostante ciò non abbia invertito la tendenza verso una marginalizzazione del dialetto bolognese, ne è aumentato l'interesse - soprattutto accademico - con la pubblicazione di dizionari, grammatiche, studi e l'istituzione di corsi di dialetto bolognese da parte di associazioni locali. Istituzioni, enti e associazioni Bologna è fra le città italiane con più alto tasso di cittadinanza attiva, con più di 570 associazioni registrate nel comune, una forte diffusione di istituzioni non profit, pari a 58,3 ogni 10.000 abitanti (seconda città metropolitana in Italia dopo Firenze) e di cittadini impegnati nel volontariato, pari al 11,4% (terza dopo Firenze e Genova). Comunità LGBT Bologna è la città italiana pioniera del movimento per i diritti LGBT."
Firenze,"Firenze, Due Madonne, Savena, Bologna, Emilia-Romagna, 40139, Italia",highway,platform,0.32,"La conferma di questo arriva da uno studio condotto nel 1989 dal gruppo Reclus di Montpellier e commissionato della DATAR (Délégation à l'Amenagement du Territoire et à l'Action Régionale), nel quale si formula una classificazione per grado d'importanza delle città con più di duecentomila abitanti di quattordici Stati dell'Europa Occidentale e mediterranea: Bologna, con Firenze e Venezia, si situava in posizione più avanzata di città più popolose, quali Dublino, Leeds, Liverpool, Lilla, Norimberga, Essen, Dortmund, Brema, Hannover, Saragozza, Malaga, Bilbao, Salonicco, Palermo, ecc. Nonostante l'esigua popolazione comunale Bologna è stata anche inserita, dal gruppo di studio GaWC, tra le cento città globali (o Città del Mondo), in virtù della sua importanza culturale ed economica (invero in categoria D, cioè città globali in formazione, con bassa evidenza)."
Firenze,"Firenze, Due Madonne, Savena, Bologna, Emilia-Romagna, 40139, Italia",highway,platform,0.32," Infrastrutture e trasporti La città e la sua area metropolitana sono poste al centro dei traffici dell'Italia produttiva. In linea generale si può affermare che questa funzione di crocevia è resa possibile dalla particolare posizione geografica che, pur collocandola al margine meridionale della Pianura Padana, la pone, quasi come punto di passaggio obbligato, al centro delle vie di comunicazione che collegano il Nord dell'Italia col Mezzogiorno, sia attraverso la direttrice ""adriatica"" da Torino, Milano, il Veneto fino alla Puglia, assai più rilevante per traffico di quella ""tirrenica"" da Genova a Roma, sia attraverso la cosiddetta ""dorsale appenninica"" per Firenze e Roma (che sfrutta, almeno nel primo tratto, la storica ed importante via di penetrazione appenninica rappresentata dalla valle del fiume Reno): infatti proprio queste due direttrici s'incontrano a Bologna."
Firenze,"Firenze, Due Madonne, Savena, Bologna, Emilia-Romagna, 40139, Italia",highway,platform,0.32,"l'ex Strada statale 253 San Vitale che la collega con Ravenna; l'ex Strada statale 65 della Futa che la collega con Firenze e la Strada statale 64 Porrettana che proviene da Pistoia e prosegue per Ferrara.  Ferrovie  Bologna costituisce un nodo ferroviario di rilevanza nazionale, attraverso il quale si stima che transiti oltre l'85% del traffico nazionale fra Nord e Sud, escludendo i traffici via La Spezia (per Milano e la Francia) e quelli via Ravenna - Ferrara e via Ferrara - Suzzara - Parma."
Firenze,"Firenze, Due Madonne, Savena, Bologna, Emilia-Romagna, 40139, Italia",highway,platform,0.32,"la Bologna-Ancona-Bari (che dirigendosi verso la Romagna ne tocca tutti i capoluoghi ad eccezione di Ravenna, per poi seguire l'intera lunghezza della costa adriatica verso sud fino in Puglia); la Bologna-Firenze-Roma (detta ""Direttissima""), affiancata dal dicembre 2009 dalla nuova linea ad alta velocità fra Bologna e Firenze, che prosegue per Napoli e la Calabria; la Bologna-Verona, che la collega anche al Trentino-Alto Adige e al Nord Europa; la Bologna-Venezia, che la collega anche al Friuli-Venezia Giulia e all'Est Europa;Le altre linee di importanza regionale che si attestano a Bologna Centrale sono:  la Bologna-Porretta Terme-Pistoia (detta ""Porrettana""), realizzata nel 1864."
Firenze,"Firenze, Due Madonne, Savena, Bologna, Emilia-Romagna, 40139, Italia",highway,platform,0.32,"L'importanza dell'aeroporto (il cui bacino d'utenza è stimato in almeno dieci milioni di persone) è dovuto prevalentemente alla posizione nel ""baricentro produttivo"" d'Italia. Oltre alla sua funzione al servizio dell'intera zona produttiva emiliana e marchigiana, l'aumento delle rotte da parte di compagnie aeree low cost e la realizzazione della linea ad Alta Velocità per Firenze hanno portato ad un massiccio aumento dell'utenza turistica. L'aeroporto è collegato alla stazione di Bologna Centrale tramite il Marconi Express, un people mover sopraelevato."
Firenze,"Firenze, Due Madonne, Savena, Bologna, Emilia-Romagna, 40139, Italia",highway,platform,0.32,"  Lipsia, dal 3 maggio 1962  Zagabria, dal 5 maggio 1963  Charkiv, dal 5 agosto 1966  Valencia, dal 27 marzo 1976  San Fele, dal 27 gennaio 1981  Salonicco, dal 29 ottobre 1981  Tolosa, dal 23 novembre 1981  Coventry, dal 21 aprile 1984  St. Louis, dal 30 luglio 1987  San Carlos, dal 21 maggio 1988  La Plata, dal 23 novembre 1988  Saint-Louis, dal 9 dicembre 1991  Tuzla, dal 21 luglio 1994  Portland, dal 28 aprile 2004  Bari, dal 18 novembre 2009  Pollica, dal 23 giugno 2012Inoltre sono stati sottoscritti vari protocolli di cooperazione con le città di:  Barcellona, dal 26 novembre 2018  Belo Horizonte, dal 10 ottobre 1997  Chengdu, dal 15 luglio 2019  Chongqing, dal 1989  Craiova, dal 26 gennaio 2006  Firenze  Hamamatsu, dal 23 aprile 2014  Itabashi, dal 7 luglio 2005  Le Kef, dal 2020  Meknès, dal 2020  Nižnij Novgorod, dall'8 ottobre 1998. Relazioni inattive dal 2001."
